Title,Date,Link,Description,Bill_Number,PDF Link
"H.R. 5001, Old Post Office Building Redevelopment Act of 2008","Tue, 23 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20264,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",H.R. 5001,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr500110.pdf
"S. 2080, Sewage Overflow Community Right-to-Know Act","Tue, 23 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20296,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",S. 2080,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s208010.pdf
"H.R. 6908, Health Insurance Source of Injury Clarification Act of 2008","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20265,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 17, 2008",H.R. 6908,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr690800.pdf
"H.R. 758, Breast Cancer Protection Act of 2007","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20266,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 17, 2008",H.R. 758,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr75810.pdf
"S. 2943, Pacific Northwest National Scenic Trail Act of 2008","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20286,"Cost estimate for the bill as reported by the Senate Committee on Energy and Natural Resources on September 16, 2008",S. 2943,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s294300.pdf
"H.R. 2246, An act to provide for the release of any reversionary interest of the United States in and to certain lands in Reno, Nevada","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20272,"Cost estimate for the bill as reported by the Senate Committee on Energy and Natural Resources on September 16, 2008",H.R. 2246,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr2246senr00.pdf
"H.R. 3490, Tuolumne Me-Wuk Land Transfer Act of 2008","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20275,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on September 11, 2008",H.R. 3490,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr3490-s00.pdf
"H.R. 5137, An act to ensure that hunting remains a purpose of the New River Gorge National River","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20276,"Cost estimate for the bill as reported by the Senate Committee on Energy and Natural Resources on September 16, 2008",H.R. 5137,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr5137senr00.pdf
"H.R. 1532, Comprehensive Tuberculosis Elimination Act of 2008","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20262,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 17, 2008",H.R. 1532,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr153200.pdf
"H.R. 6849, A bill to amend the commodity provisions of the Food, Conservation, and Energy Act of 2008 to permit producers to aggregate base acres and reconstitute farms to avoid the prohibition on receiving direct payments, countercyclical paymen","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20278,"Cost estimate for the bill as ordered reported by the House Committee on Agriculture on September 19, 2008",H.R. 6849,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr684900.pdf
"H.R. 2994, National Pain Care Policy Act of 2008","Mon, 22 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20263,"Cost estimate for the bill as ordered reported by the Committee on Energy and Commerce on September 17, 2008",H.R. 2994,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr299400.pdf
"S. 2561, A bill to require the Secretary of the Interior to conduct a theme study to identify sites and resources to commemorate and interpret the Cold War","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20284,"Cost estimate for the bill as reported by the Senate Committee on Energy and Natural Resources on September 16, 2008",S. 2561,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s2561senr00.pdf
"S. 2838, Fairness in Nursing Home Arbitration Act","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20285,"Cost estimate for the bill as ordered reported by the Senate Committee on the Judiciary on September 11, 2008
",S. 2838,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s283800.pdf
"H.R. 1464, Great Cats and Rare Canids Act of 2008","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20270,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",H.R. 1464,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr1464sepw00.pdf
"H.R. 1771, Crane Conservation Act of 2008","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20271,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",H.R. 1771,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr1771sepw00.pdf
"S. 2970, Climate Change Drinking Water Adaptation Research Act","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20287,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",S. 2970,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s297000.pdf
Economic Development Revitalization Act of 2008,"Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20254,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/edasenate0.pdf
"H.R. 6532, An act to amend the Internal Revenue Code of 1986 to restore the Highway Trust Fund balance","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20294,"Direct spending and revenues effects estimate for the bill as cleared by the Congress on September 11, 2008, and signed by the President on September 15, 2008",H.R. 6532,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr6532pgo00.pdf
"S. 1276, Methamphetamine Production Prevention Act of 2008","Fri, 19 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20279,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 15, 2008",S. 1276,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s127620.pdf
"H.R. 3999, National Highway Bridge Reconstruction and Inspection Act of 2008","Thu, 18 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20255,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on September 17, 2008",H.R. 3999,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr399910.pdf
"S. 150, Protecting Pregnant Women and Children From Perchlorate Act of 2008","Wed, 17 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20249,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 150,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s1500.pdf
"S. 2994, Great Lakes Legacy Act of 2008","Wed, 17 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20250,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 2994,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s29940.pdf
"S. 3109, Hazardous Waste Electronic Manifest Establishment Act","Wed, 17 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20251,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 3109,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s31090.pdf
"H.R. 3202, Foreign Service Overseas Pay Equity Act of 2008","Wed, 17 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20253,"Cost estimate for the bill as ordered reported by the House Committee on Foreign Affairs on July 16, 2008",H.R. 3202,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr320200.pdf
"H.R. 5235, Ronald Reagan Centennial Commission Act","Wed, 17 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20256,"Cost estimate for the bill as ordered reported by the Senate Committee on the Judiciary on September 11, 2008",H.R. 5235,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr523510.pdf
"S. 1577, Patient Safety and Abuse Prevention Act","Wed, 17 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20257,"Cost estimate for the bill as ordered reported by the Senate Committee on Finance on September 10, 2008",S. 1577,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s15770.pdf
"H.R. 6899, Comprehensive American Energy Security and Consumer Protection Act","Tue, 16 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20244,"Cost estimate for the bill as introduced on September 15, 2008.",H.R. 6899,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr68990.pdf
"S. 1070, Elder Justice Act of 2008","Tue, 16 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20248,"Cost estimate for the bill as ordered reported by the Senate Committee on Finance on September 10, 2008",S. 1070,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s10700.pdf
"S. 3166, A bill to amend the Immigration and Nationality Act to impose criminal penalties on individuals who assist aliens who have engaged in genocide, torture, or extrajudicial killings to enter the United States","Tue, 16 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20252,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 12, 2008",S. 3166,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s31660.pdf
"S. 3038, Improved Adoption Incentives and Relative Guardianship Support Act of 2008","Mon, 15 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20246,"Cost estimate for the bill as ordered reported by the Senate Committee on Finance on September 10, 2008",S. 3038,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s30380.pdf
"S. 3270, National Aeronautics and Spece Administration Authorization Act of 2008","Mon, 15 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20247,"Cost estimate for the bill as reported by the Senate Committee on Commerce, Science, and Transportation on July 16, 2008",S. 3270,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s32700.pdf
"H.R. 5788, Halting Airplane Noise to Give Us Peace Act of 2008","Mon, 15 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20242,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on July 31, 2008",H.R. 5788,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr57880.pdf
"H.R. 6625, Veteran Voting Support Act","Mon, 15 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20243,"Cost estimate for the bill as ordered reported by the Committee on House Administration on July 30, 2008",H.R. 6625,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr66250.pdf
"H.R. 6589, Charles H.W. Meehan Law Library Improvement and Modernization Act","Fri, 12 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20235,"Cost estimate for the bill as ordered reported by the Committee on House Administration on July 30, 2008",H.R. 6589,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr65890.pdf
"H.R. 6633, Employee Verification Amendment Act of 2008","Fri, 12 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20238,"Cost estimate for the bill as passed by the House of Representatives on July 31, 2008.",H.R. 6633,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr66330.pdf
"H.R. 5772, Frank Melville Supportive Housing Investment Act of 2008","Thu, 11 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20234,"Cost estimate for the bill as ordered reported by the House Committee on Financial Services on June 30, 2008",H.R. 5772,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr57720.pdf
"H.R. 6842, National Capital Security and Safety Act","Thu, 11 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20236,"Cost estimate for the bill as ordered reported by the House Committee on Oversight and Government Reform on September 10, 2008",H.R. 6842,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr68420.pdf
"S. 906, Mercury Export Ban Act of 2008","Wed, 10 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20237,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Workds on July 31, 2008",S. 906,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s9060.pdf
"H.R. 5167, Justice for Victims of Torture and Terrorism Act","Tue, 09 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20229,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 30, 2008",H.R. 5167,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr51670.pdf
"H.R. 6328, A bill to develop a policy to address the critical needs of Iraqi refugees","Tue, 09 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20230,"Cost estimate for the bill as ordered reported by the House Committee on Foreign Affairs on July 16, 2008",H.R. 6328,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr63280.pdf
"H.R. 1650, Railroad Antitrust Enforcement Act of 2008","Tue, 09 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20233,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on April 30, 2008",H.R. 1650,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr16500.pdf
"H.R. 6493, Aviation Safety Enhancement Act of 2008","Mon, 08 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20223,"Cost estimate for the bill as passed by the House of Representatives on July 22, 2008",H.R. 6493,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr64930.pdf
"H.R. 3999, National Highway Bridge Reconstruction and Inspection Act of 2008","Mon, 08 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20226,"Cost estimate for the bill as passed by the U.S. House of Representatives on July 25, 2008",H.R. 3999,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr399900.pdf
"H.R. 4926, Josh Miller HEARTS Act","Mon, 08 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20227,"Cost estimate for the bill as passed by the U.S. House of Representatives on June 9, 2008",H.R. 4926,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr49261.pdf
"H.R. 840, Homeless Emergency Assistance and Rapid Transition to Housing Act of 2008","Mon, 08 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20228,"Cost estimate for the bill as ordered reported by the House Committee on Financial Services on July 31, 2008",H.R. 840,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr8400.pdf
"H.R. 5244, Credit Cardholders&#039; Bill of Rights Act of 2008","Mon, 08 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20220,"Cost estimate for the bill as ordered reported by the House Committee on Financial Services on July 31, 2008",H.R. 5244,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr52440.pdf
"H.R. 998, Civil Rights History Project Act of 2008","Fri, 05 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20224,"Cost estimate for the bill as ordered reported by the Committee on House Administration on July 30, 2008",H.R. 998,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr9980.pdf
"S. 2967, A bill to provide for certain federal employee benefits to be continued for certain employees of the Senate restaurants after operations of the Senate restaurants are contracted to be performed by a private business concern, and for ot","Fri, 05 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20225,"Cost estimate for the bill as cleared by the Congress on July 10, 2008, and signed by the President on July 17, 2008",S. 2967,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s29670.pdf
"H.R. 6323, Heavy-Duty Hybrid Vehicle Research, Development, and Demonstration Act of 2008","Fri, 05 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20221,"Cost estimate for the bill as ordered reported by the House Committee on Science and Technology on July 17, 2008",H.R. 6323,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr63230.pdf
"H.R. 6357, Protecting Records, Optimizing Treatment, and Easing Communication through Healthcare Technology Act of 2008","Fri, 05 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20222,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on July 23, 2008",H.R. 6357,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr63570.pdf
"H.R. 6064, National Silver Alert Act","Thu, 04 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20216,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 30, 2008",H.R. 6064,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr60640.pdf
"Updated Estimate of H.R. 3963, as passed by the House of Representatives","Wed, 03 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20207,,H.R. 3963,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/updatehr39630.pdf
"H.R. 6126, Fairness in Nursing Home Arbitration Act of 2008","Tue, 02 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20208,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 30, 2008",H.R. 6126,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr61260.pdf
"S. 1924, Federal Firefighters Fairness Act of 2008","Tue, 02 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20212,"Cost estimate for the bill as ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 25, 2008",S. 1924,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s19240.pdf
"S. 2549, Environmental Justice Renewal Act","Tue, 02 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20214,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 2549,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s25490.pdf
"S. 642, Environmental Justice Act of 2007","Tue, 02 Sep 2008 00:00:00 -0400",https://www.cbo.gov/publication/20215,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 642,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s6420.pdf
"S. 2996, Intelligence Authorization Act for Fiscal Year 2009","Fri, 29 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20205,"Cost estimate for the bill as reported by the Senate Select Committee on Intelligence on May 8, 2008",S. 2996,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s29960.pdf
"H.R. 6308, Municipal Bond Fairness Act","Fri, 29 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20209,"Cost estimate for the bill  As ordered reported by the House Committee on Financial Services on July 30, 2008",H.R. 6308,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr63080.pdf
"S. 1911, Toxic Chemical Exposure Reduction Act of 2007","Fri, 29 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20211,"Cost estimate for the bill ad ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 1911,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s19110.pdf
"S. 24, Perchlorate Monitoring and Right-to-Know Act of 2008","Thu, 28 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20213,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 24,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s240.pdf
"H.R. 6545, National Security Energy Intelligence Act of 2008","Thu, 28 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20202,"Cost estimate for the bill as passed by the House of Representatives on July 23, 2008",H.R. 6545,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr65450.pdf
"H.R. 6630, A bill to prohibit the Secretary of Transportation from granting authority to a moror carrier domiciled in Mexico to operate beyond United States municipalities and commercial zones on the United States-Mexico border unless expressly a","Wed, 27 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20204,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on July 31, 2008",H.R. 6630,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr66300.pdf
"H.R. 6475, Daniel Webster Congressional Clerkship Act of 2008","Wed, 27 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20210,"Cost estimate for the bill as ordered reported by the Committee on House Administration on July 30, 2008",H.R. 6475,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr64750.pdf
"H.R. 6370, Oregon Surplus Federal Land Act of 2008","Tue, 26 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20201,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on July 31, 2008",H.R. 6370,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr63700.pdf
"H.R. 6627, Smithsonian Institution Facilities Authorization Act of 2008","Mon, 25 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20203,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on July 31, 2008",H.R. 6627,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr6627hpwt0.pdf
"H.R. 6627, Smithsonian Institution Facilities Authorization Act of 2008","Mon, 25 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20199,"Cost estimate for the bill as ordered reported by the Committee on House Administration on July 30, 2008",H.R. 6627,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr6627hhad0.pdf
"S.J. Res. 35, A bill to amend Public Law 108-331 to provide for the construction and related activities in support of the Very Energetic Radiation Imaging Telescope Array System (VERITAS) project in Arizona","Mon, 25 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20200,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on July 31, 2008",S.J. Res. 35,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/sjres350.pdf
"H.R. 6474, A bill to authorize the Chief Administrative Officer of the House of Representatives to carry out a series of demonstration projects to promote the use of innovative technologies in reducing energy consumption and promoting energy eff","Fri, 22 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20198,"Cost estimate for the bill as ordered reported by the House Committee on House Administration on July 30, 2008",H.R. 6474,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr64740.pdf
"H.R. 263, Cybersecurity Education Enhancement Act of 2008","Thu, 21 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20190,"Cost estimate for the bill as ordered reported by the House Committee on Homeland Security on June 26, 2008",H.R. 263,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr2630.pdf
"S. 3341, Federal Financial Assistance Mangement Improvement Act of 2008","Wed, 20 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20193,"Cost estimate for the bill as ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 30, 2008",S. 3341,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s334100.pdf
"H.R. 404, Federal Customer Service Enhancement Act of 2008","Tue, 19 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20191,"Cost estimate for the bill as ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 30, 2008",H.R. 404,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr40400_0.pdf
"S. 1933, Small Community Drinking Water Funding Act","Tue, 19 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20192,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 31, 2008",S. 1933,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s193300.pdf
"H.R. 6339, Federal Employees Deserve to Volunteer on the Elections Act of 2008","Mon, 18 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20186,"Cost estimate for the bill as ordered reported by the Committee on House Administration on July 30, 2008",H.R. 6339,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr63390.pdf
"H.R. 6524, A bill to authorize the Administrator of General Services to take certain actions with respect to parcels of real property located in Eastlake, Ohio, and Koochiching County, Minnesota, and for other purposes","Mon, 18 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20187,"Cost estimate for the bill as ordered reported by the House Committee on Transportation adn Infrastructure on July 31, 2008",H.R. 6524,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr65240.pdf
"S. 3155, Juvenile Justice and Delinquency Prevention Reauthorization Act of 2008","Mon, 18 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20188,"Cost estimate for the bill as ordered reported by the Senate Committee on the Judiciary on July 31, 2008",S. 3155,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s31550.pdf
"S. 952, A bill to amend the Morris K. Udall Scholarship and Excellence in National Environmental and Native American Public Policy Act of 1992 to provide funds for training in tribal leadership, management, and policy, and for other purposes","Mon, 18 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20195,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on July 31, 2008",S. 952,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s9520.pdf
"H.R. 5743, Scientific Transformations through Advancing Research (STAR) Act","Mon, 18 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20184,"Cost estimate for the bill as ordered reported by the House Comittee on Homeland Security on June 26, 2008",H.R. 5743,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr574300.pdf
"H.R. 6159, Deafy Glade Land Exchange Act","Fri, 15 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20185,"Cost estimate for the bill as ordered reported by the House Committee on Natural Resources on July 23, 2008",H.R. 6159,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr61590.pdf
"H.R. 6580, Hubbard Act","Fri, 15 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20189,"Direct spending and revenues effects estimate for the bill as cleared by the Congress on August 1, 2008",H.R. 6580,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr6580paygo0.pdf
"H.R. 4137, Higher Education Opportunity Act","Wed, 13 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20183,"Direct spending and revenues effects estimate for the bill as cleared by the Congress on July 31, 2008",H.R. 4137,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr413700.pdf
"H.R. 3068, Federal Protective Service Guard Contracting Reform Act of 2008","Tue, 12 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20180,"Cost estimate for the bill as ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 30, 2008",H.R. 3068,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr306800.pdf
"S. 3328, A bill to amend the Homeland Security Act of 2002 to provide for a one-year extension of other transaction authority","Tue, 12 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20181,"Cost estimate for the bill as ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on July 30, 2008",S. 3328,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/s33280.pdf
"H.R. 4779, A bill to enact certain laws relating to public contracts as title 41, United States Code, &quot;Public Contracts&quot;","Mon, 11 Aug 2008 00:00:00 -0400",https://www.cbo.gov/publication/20170,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 30, 2008",H.R. 4779,https://www.cbo.gov//sites/default/files/110th-congress-2007-2008/costestimate/hr47790.pdf
