Title,Date,Link,Description,Bill_Number,PDF Link
"S. 2466, Small Business Federal Contractor Safeguard Act","Tue, 17 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14003,"Cost estimate for the bill as ordered reported by the Senate Committee on Small Business and Entrepreneurship on July 24, 2002",S. 2466,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s24660.pdf
"S. 2817, National Science Foundation Doubling Act","Tue, 17 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14004,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 5, 2002",S. 2817,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s28170.pdf
"S. 691, An act to direct the Secretary of Agriculture to convey certain land in the Lake Tahoe Basin Management Unit, Nevada, to the Secretary of the Interior, in trust for the Washoe Indian Tribe of Nevada and California","Tue, 17 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14005,"Cost estimate for the bill as ordered reported by the House Committee on Resources on September 12, 2002",S. 691,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s691-h0.pdf
"S. 1210, Native American Housing Assistance and Self-Determination Reauthorization Act of 2002","Mon, 16 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13996,"Cost estimate for the bill as ordered reported by the Senate Committee on Banking, Housing, and Urban Affairs on September 12, 2002",S. 1210,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s1210sbank0.pdf
"H.R. 2748, National War Permanent Tribute Historical Database Act","Mon, 16 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14035,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 2748,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr274800.pdf
"H.R. 809, Antitrust Technical Corrections Act of 2001","Mon, 16 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14038,"Cost estimate for the bill as ordered reported by the Senate Committee on the Judiciary on September 5, 2002",H.R. 809,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr809sen0.pdf
"H.R. 5063, Armed Forces Tax Fairness Act of 2002","Fri, 13 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14030,"Cost estimate for the bill as ordered reported by the Senate Committee on Finance on September 12, 2002",H.R. 5063,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr50630.pdf
"S. 2690, An act to reaffirm the reference to one Nation under God in the Pledge of Allegiance","Thu, 12 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13994,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 10, 2002",S. 2690,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s2690hou0.pdf
"H.R. 3917, Flight 93 National Memorial Act","Thu, 12 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13985,"Pay-as-you-go estimate for the bill as cleared by the Congress on September 10, 2002",H.R. 3917,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3917omb0.pdf
"H.R. 5091, Canceling Loans to Allow School Systems to Attract Classroom Teachers Act","Thu, 12 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13987,"Cost estimate for the bill as ordered reported by the House Committee on Education and the Workforce on September 5, 2002",H.R. 5091,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr50910.pdf
"S. 1028, Blunt Reservoir and Pierre Canal Land Conveyance Act of 2002","Thu, 12 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13988,"Cost estimate for the bill as reported by the Senate Committee on Energy and Natural Resources on September 9, 2002",S. 1028,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s10280.pdf
"S. 1615, Federal-Local Information Sharing Partnership Act of 2002","Thu, 12 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13990,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 5, 2002",S. 1615,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s16150.pdf
"S. 2758, Access to High Quality Child Care Act","Wed, 11 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13995,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on September 4, 2002",S. 2758,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s27580.pdf
"H.R. 1452, Family Reunification Act of 2002","Wed, 11 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13984,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 23, 2002",H.R. 1452,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr14520.pdf
"S. 1994, Combined 8(a) and HUBZone Priority Preference Act","Wed, 11 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13992,"Cost estimate for the bill as ordered reported by the Senate Committee on Small Business and Entrepreneurship on July 24, 2002",S. 1994,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s19940.pdf
"H.R. 3838, An act to amend the charter of the Veterans of Foreign Wars of the United States organization to make members of the armed forces who receive special pay for duty subject to hostile fire or imminent danger eligible for membership . . .","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13977,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 5, 2002",H.R. 3838,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr383800.pdf
"H.R. 3995, Housing Affordability for America Act of 2002","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13986,"Cost estimate for the bill as ordered reported by the House Committee on Financial Services on July 9, 2002",H.R. 3995,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr39952.pdf
"H.R. 4793, Mosquito Abatement for Safety and Health Act","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13989,"Cost estimate for the bill as ordered reported by the House Committee on Energy and Commerce on September 5, 2002",H.R. 4793,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr47930.pdf
"S. 1972, A bill to amend the charter of the AMVETS organization","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13973,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 5, 2002",S. 1972,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s19721.pdf
"S. 1883, Wallowa Lake Dam Rehabilitation and Water Management Act of 2001","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13991,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1883,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s18831.pdf
"H.R. 3214, An act to amend the charter of the AMVETS organization","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13976,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 5, 2002",H.R. 3214,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr321400.pdf
"S. 2127, A bill for the relief of the Pottawatomi Nation in Canada for the settlement of certain claims against the United States","Tue, 10 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13993,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on September 5, 2002",S. 2127,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s21271.pdf
"H.R. 3434, McLoughlin House National Historic Site Act","Mon, 09 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13978,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 3434,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3434hnr0.pdf
"H.R. 5193, Back to School Tax Relief Act of 2002","Mon, 09 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/14032,"Cost estimate for the bill as ordered reported by the House Committee on Ways and Means on September 5, 2002",H.R. 5193,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr51930.pdf
"H.R. 695, Omnibus National Heritage Area Act of 2002","Mon, 09 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13972,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 695,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr695sen0.pdf
"H.R. 3880, A bill to provide a temporary waiver from certain transportation conformity requirements and metropolitan transportation planning requirements under the Clean Air Act and under other laws for certain areas in New York . . .","Fri, 06 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13979,"Cost estimate for the bill as ordered reported by the House Committee on Energy And Commerce on September 5, 2002",H.R. 3880,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr38800.pdf
"H.R. 1701, Consumer Rental Purchase Agreement Act","Fri, 06 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13970,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on September 5, 2002",H.R. 1701,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr170100.pdf
"S. 2664, First Responder Terrorism Preparedness Act of 2002","Fri, 06 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13974,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on June 27, 2002",S. 2664,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s26640.pdf
"H.R. 5039, Humboldt Project Conveyance Act","Thu, 05 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13981,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 5039,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr503900.pdf
"H.R. 3813, Coal Accountability and Retired Employee Act for the 21st Century","Thu, 05 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13971,"Cost estimate for the bill as ordered reported by the House Committee on Resources on June 26, 2002",H.R. 3813,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr381300.pdf
"H.R. 4622, Gateway Communities Cooperation Act of 2002","Wed, 04 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13980,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 4622,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr46220.pdf
"S. 2222, Cape Fox Land Entitlement Adjustment Act of 2002","Wed, 04 Sep 2002 00:00:00 -0400",https://www.cbo.gov/publication/13982,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 2222,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s22220.pdf
"H.R. 4727, Dam Safety and Security Act of 2002","Fri, 30 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13967,"Cost estimate for the bill as ordered reported by the House Committee on Transportation and Infrastructure on July 24, 2002",H.R. 4727,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr47271.pdf
"S. 2134, Terrorism Victim&#039;s Access to Compensation Act of 2002","Wed, 28 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13962,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on June 27, 2002",S. 2134,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s21340.pdf
"S. 2712, Afghanistan Freedom Support Act of 2002","Wed, 28 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13963,"Cost estimate for the bill as ordered reported by the Senate Committee on Foreign Relations on August 1, 2002",S. 2712,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s27121.pdf
"H.R. 3407, Indian Financing Act Reform Amendment","Wed, 28 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13965,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 3407,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr340700.pdf
"H.R. 3534, Cherokee, Choctaw, and Chickasaw Nations Claims Settlement Act","Wed, 28 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13966,"Cost estimate for the bill as ordered reported by the House Committee on Resources on June 26, 2002",H.R. 3534,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr353410.pdf
"S. 2017, Indian Financing Amendments Act of 2002","Tue, 27 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13960,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on August 1, 2002",S. 2017,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s20170.pdf
"H.R. 5250, Veterans Health Care Funding Guarantee Act of 2002","Tue, 27 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13968,"Cost estimate for the bill as introduced on July 26, 2002",H.R. 5250,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr52500.pdf
"S. 1344, Native American Commercial Driving Training and Technical Assistance Act","Fri, 23 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13954,"Cost estimate for the bill as ordered reported by the Senate Committee on Indian Affairs on August 1, 2002",S. 1344,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s134410.pdf
"S. 1956, Safe Explosives Act","Fri, 23 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13957,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on June 13, 2002",S. 1956,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s195600.pdf
"S. 321, Family Opportunity Act of 2002","Wed, 21 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13958,"Cost estimate for the bill as ordered reported by the Senate Committee on Finance on July 11, 2002",S. 321,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s3210.pdf
"H.R. 4757, Our Lady of Peace Act","Wed, 21 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13959,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 23, 2002",H.R. 4757,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr47570.pdf
"S. 2018, T&#039;uf Shur Bien Preservation Trust Area Act","Wed, 21 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13961,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 2018,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s20180.pdf
"H.R. 3009, Trade Act of 2002","Wed, 21 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13947,"Pay-as-you-go estimate for the bill as cleared by the Congress on August 1, 2002, and signed by the President on August 6, 2002",H.R. 3009,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3009omb0.pdf
"H.R. 3995, Housing Affordability for America Act of 2002","Wed, 21 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13953,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on July 23, 2002",H.R. 3995,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3995hjud0.pdf
"S. 1971, National Employee Savings and Trust Equity Guarantee Act","Wed, 21 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13955,"Cost estimate for the bill as reported by the Senate Committee on Finance on August 2, 2002",S. 1971,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s19710.pdf
"S. 2445, Book Stamp Act","Mon, 19 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13951,"Cost estimate for the bill as ordered reported by the Senate Committee on Health, Education, Labor, and Pensions on August 1, 2002",S. 2445,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s24450.pdf
"H.R. 4682, Allegheny Portage Railroad National Historic Site Boundary Revision Act","Fri, 16 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13948,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 4682,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr46820.pdf
"S. 1069, National Trails System Willing Seller Act","Thu, 15 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13949,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1069,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s10691.pdf
"S. 1943, A bill to expand the boundary of the George Washington Birthplace National Monument, and for other purposes","Thu, 15 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13950,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1943,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s19430.pdf
"S. 2598, Enhanced Protection of Our Cultural Heritage Act of 2002","Thu, 15 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13952,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 2598,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s25980.pdf
"H.R. 2121, Russia Democracy Act of 2002","Wed, 14 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13942,"Cost estimate for the bill as reported by the Senate Committee on Foreign Relations on August 1, 2002",H.R. 2121,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr212100.pdf
"S. 2452, National Homeland Security and Combating Terrorism Act of 2002","Wed, 14 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13943,"Cost estimate for the bill as ordered reported by the Senate Committee on Governmental Affairs on July 25, 2002",S. 2452,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s2452sga0.pdf
"H.R. 3449, A bill to revise the boundaries of the George Washington Birthplace National Monument","Wed, 14 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13944,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 3449,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr34490.pdf
"H.R. 37, An act to amend the National Trails System Act to update the feasibility and suitability studies of four national historic trails and provide for possible additions to such trails","Wed, 14 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13945,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 37,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr37sen0.pdf
"S. 1850, Underground Storage Tank Compliance Act of 2002","Wed, 14 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13946,"Cost estimate for the bill as ordered reported by the Senate Committee on Environment and Public Works on July 25, 2002",S. 1850,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s18500.pdf
"S. 2519, Coltsville Study Act of 2002","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13941,Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources,S. 2519,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s251900.pdf
"H.R. 107, An act to require that the Secretary of the Interior conduct a study to identify sites and resources, to recommend alternatives for commemorating and interpreting the Cold War, and for other purposes","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13877,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 107,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr107sen0.pdf
"H.R. 4708, Fremont-Madison Conveyance Act","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13929,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 4708,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr47080.pdf
"H.R. 4917, Los Padres National Forest Land Exchange Act of 2002","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13930,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 4917,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr49170.pdf
"S. 1638, A bill to authorize the Secretary of the Interior to study the suitability and feasibility of designating the French Colonial Heritage Area in the state of Missouri as a unit of the National Park System, and for other purposes","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13931,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1638,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s163820.pdf
"S. 1865, San Gabriel River Watersheds Study Act of 2002","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13933,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1865,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s186500.pdf
"H.R. 2099, A bill to amend the Omnibus Parks and Public Lands Management Act of 1996 to provide adequate funding authorization for the Vancouver National Historic Reserve","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13934,"Cost estimate for the bill as ordered reported by the House Committee on Resources on July 24, 2002",H.R. 2099,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr20990.pdf
"H.R. 1776, Buffalo Bayou National Heritage Area Study Act","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13922,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 1776,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr1776sen0.pdf
"S. 2388, Beaufort, South Carolina Study Act of 2002","Mon, 12 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13939,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 2388,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s238800.pdf
"H.R. 1925, An act to direct the Secretary of the Interior to study the suitability and feasibility of designating the Waco Mammoth Site Area in Waco, Texas, as a unit of the National Park System","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13925,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 1925,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr1925sen0.pdf
"H.R. 2109, An act to authorize the Secretary of the Interior to conduct a special resource study of Virginia Key Beach Park in Biscayne Bay, Florida, for possible inclusion in the National Park System","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13926,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 2109,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr2109sen0.pdf
"H.R. 3763, Sarbanes-Oxley Act of 2002","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13920,"Pay-as-you-go estimate for the bill as cleared by the Congress on July 25, 2002, and signed by the President on July 30, 2002",H.R. 3763,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3763omb0.pdf
"H.R. 4864, Anti-Terrorism Explosives Act of 2002","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13936,"Cost estimate for the bill as ordered reported by the House Committee on the Judiciary on June 19, 2002",H.R. 4864,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr48641.pdf
"S. 1999, A bill to reauthorize the Mni Wiconi Rural Water Supply Project","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13938,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1999,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s19990.pdf
"H.R. 1906, Pu&#039;uhonua o Honaunau National Historical Park Addition Act of 2002","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13924,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 1906,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr1906sen0.pdf
"S. 2513, DNA Sexual Assault Justice Act of 2002","Fri, 09 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13940,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on July 18, 2002",S. 2513,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s251320.pdf
"H.R. 2385, Virgin River Dinosaur Footprint Preserve Act","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13927,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 2385,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr238510.pdf
"H.R. 38, Homestead National Monument of America Additions Act","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13928,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 38,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr38sen0.pdf
"H.R. 3892, Judicial Improvements Act of 2002","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13916,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on July 31, 2002",H.R. 3892,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3892sen0.pdf
"S. 1846, A bill to prohibit oil and gas drilling in Finger Lakes National Forest in the state of New York","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13932,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1846,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s184610.pdf
"S. 2713, Judicial Improvements Act of 2002","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13917,"Cost estimate for the bill as reported by the Senate Committee on the Judiciary on July 31, 2002",S. 2713,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s27130.pdf
"H.R. 1576, James Peak Wilderness and Protection Area Act","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13918,"Pay-as-you-go estimate for the bill as cleared by the Congress on August 1, 2002",H.R. 1576,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr1576omb0.pdf
"H.R. 3380, An act to authorize the Secretary of the Interior to issue right-of-way permits for natural gas pipelines within the boundary of Great Smoky Mountains National Park","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13919,"Pay-as-you-go estimate for the bill as cleared by the Congress on August 1, 2002",H.R. 3380,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr3380omb0.pdf
"H.R. 1712, An act to authorize the Secretary of the Interior to make adjustments to the boundary of the National Park of American Samoa to include certain portions of the islands of Ofu and Olosega within the park","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13921,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 1712,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr1712sen0.pdf
"S. 1944, Black Canyon of the Gunnison National Park and Gunnison Gorge National Conservation Area Boundary Revision Act of 2002","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13937,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",S. 1944,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/s194400.pdf
"H.R. 1814, Metacomet-Monadnock-Mattabesett Trail Study Act of 2001","Thu, 08 Aug 2002 00:00:00 -0400",https://www.cbo.gov/publication/13923,"Cost estimate for the bill as ordered reported by the Senate Committee on Energy and Natural Resources on July 31, 2002",H.R. 1814,https://www.cbo.gov//sites/default/files/107th-congress-2001-2002/costestimate/hr1814sen0.pdf
