Title,Date,Link,Description,Bill_Number,PDF Link
"H.R. 3343, Federal Broadband Deployment Tracking Act","Wed, 02 Aug 2023 15:59:00 -0400",https://www.cbo.gov/publication/59451,"As ordered reported by the House Committee on Energy and Commerce on May 24, 2023
",H.R. 3343,https://www.cbo.gov//system/files/2023-08/hr3343_0.pdf
"H.R. 2798, CFPB Transparency and Accountability Reform Act","Tue, 01 Aug 2023 16:32:00 -0400",https://www.cbo.gov/publication/59443,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2798,https://www.cbo.gov//system/files/2023-08/hr2798.pdf
"H.R. 3208, DHS Cybersecurity On-the-Job Training Program Act","Tue, 01 Aug 2023 16:31:00 -0400",https://www.cbo.gov/publication/59447,"As reported by the House Committee on Homeland Security
on July 27, 2023
",H.R. 3208,https://www.cbo.gov//system/files/2023-08/hr3208.pdf
"H.R. 1553, HALOS Act of 2023","Tue, 01 Aug 2023 16:30:00 -0400",https://www.cbo.gov/publication/59448,"As ordered reported by the House Committee on Financial Services on May 24, 2023
",H.R. 1553,https://www.cbo.gov//system/files/2023-08/hr1553.pdf
"H.R. 2872, a bill to amend the Permanent Electronic Duck Stamp Act of 2013 to allow the Secretary of the Interior to issue electronic stamps under such Act, and for other purposes","Tue, 01 Aug 2023 16:29:00 -0400",https://www.cbo.gov/publication/59449,"As ordered reported by the House Committee on Natural Resources on June 21, 2023
",H.R. 2872,https://www.cbo.gov//system/files/2023-08/hr2872.pdf
"H.R. 886, Save Our Seas 2.0 Amendments Act","Tue, 01 Aug 2023 16:28:00 -0400",https://www.cbo.gov/publication/59450,"As ordered reported by the House Committee on Natural Resources on May 17, 2023
",H.R. 886,https://www.cbo.gov//system/files/2023-08/hr886_HNR.pdf
"H.R. 3293, Expediting Federal Broadband Deployment Reviews Act","Mon, 31 Jul 2023 17:04:00 -0400",https://www.cbo.gov/publication/59440,"As ordered reported by the House Committee on Energy and Commerce on May 24, 2023
",H.R. 3293,https://www.cbo.gov//system/files/2023-07/hr3293.pdf
"H.R. 1726, Continued Rapid Ohia Death Response Act of 2023","Mon, 31 Jul 2023 17:02:00 -0400",https://www.cbo.gov/publication/59442,"As ordered reported by the House Committee on Natural Resources on June 21, 2023
",H.R. 1726,https://www.cbo.gov//system/files/2023-07/hr1726.pdf
"H.R. 3938, Build It in America Act","Thu, 27 Jul 2023 16:23:00 -0400",https://www.cbo.gov/publication/59434,"As reported by the House Committee on Ways and Means on June 30, 2023
",H.R. 3938,https://www.cbo.gov//system/files/2023-07/hr3938_0.pdf
"S. 412, SHIELD Act of 2023","Thu, 27 Jul 2023 16:23:00 -0400",https://www.cbo.gov/publication/59435,"As reported by the Senate Committee on the Judiciary on May 17, 2023
",S. 412,https://www.cbo.gov//system/files/2023-07/s412.pdf
"S. 1886, Pray Safe Act of 2023","Wed, 26 Jul 2023 12:25:00 -0400",https://www.cbo.gov/publication/59429,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1886,https://www.cbo.gov//system/files/2023-07/s1886.pdf
"H.R. 1695, Strengthening Agency Management and Oversight of Software Assets Act","Wed, 26 Jul 2023 08:33:00 -0400",https://www.cbo.gov/publication/59418,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 1695,https://www.cbo.gov//system/files/2023-07/hr1695.pdf
"H.R. 2627, Increasing Investor Opportunities Act","Tue, 25 Jul 2023 17:17:00 -0400",https://www.cbo.gov/publication/59427,"As ordered reported by the House Committee on Financial Services on May 24, 2023
",H.R. 2627,https://www.cbo.gov//system/files/2023-07/hr2627.pdf
"S. 843, a bill to amend the Infrastructure Investment and Jobs Act to authorize the use of funds for certain additional Carey Act projects, and for other purposes","Tue, 25 Jul 2023 17:16:00 -0400",https://www.cbo.gov/publication/59425,"As reported by the Senate Committee on Energy and Natural Resources on July 19, 2023
",S. 843,https://www.cbo.gov//system/files/2023-07/s843.pdf
"H.R. 4090, Fire Grants and Safety Act of 2023","Tue, 25 Jul 2023 17:16:00 -0400",https://www.cbo.gov/publication/59426,"As ordered reported by the House Committee on Science, Space, and Technology on June 21, 2023
",H.R. 4090,https://www.cbo.gov//system/files/2023-07/hr4090.pdf
"H.R. 3565, Spectrum Auction Reauthorization Act of 2023","Tue, 25 Jul 2023 13:28:00 -0400",https://www.cbo.gov/publication/59423,"As ordered reported by the House Committee on Energy and Commerce on May 24, 2023
",H.R. 3565,https://www.cbo.gov//system/files/2023-07/hr3565.pdf
Preliminary Estimate of Modernizing and Ensuring PBM Accountability Act Discussion Draft,"Mon, 24 Jul 2023 15:44:00 -0400",https://www.cbo.gov/publication/59419,"As posted on July 24, 2023
",,https://www.cbo.gov//system/files/2023-07/59419_PBM_DiscDraft_.pdf
"H.R. 292, a bill to designate the facility of the United States Postal Service located at 24355 Creekside Road in Santa Clarita, California, as the “William L. Reynolds Post Office Building”","Fri, 21 Jul 2023 13:50:32 -0400",https://www.cbo.gov/publication/59409,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 292,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_7.pdf
"H.R. 2754, a bill to designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the “Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriquez &amp; Sergeant Roberto Arizola Jr. Post Office Building”","Fri, 21 Jul 2023 13:50:16 -0400",https://www.cbo.gov/publication/59415,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 2754,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_1.pdf
"H.R. 2379, a bill to designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the “Veterans of the Vietnam War Memorial Post Office”","Fri, 21 Jul 2023 13:50:14 -0400",https://www.cbo.gov/publication/59414,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 2379,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_2.pdf
"H.R. 1687, a bill to designate the facility of the United States Postal Service located at 6444 San Fernando Road in Glendale, California, as the “Paul Ignatius Post Office”","Fri, 21 Jul 2023 13:50:12 -0400",https://www.cbo.gov/publication/59413,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 1687,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_3.pdf
"H.R. 1098, a bill to designate the facility of the United States Postal Service located at 50 East Derry Road in East Derry, New Hampshire, as the “Chief Edward B. Garone Post Office”","Fri, 21 Jul 2023 13:50:11 -0400",https://www.cbo.gov/publication/59412,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 1098,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_4.pdf
"H.R. 996, a bill to designate the facility of the United States Postal Service located at 3901 MacArthur Blvd., in New Orleans, Louisiana, as the “Dr. Rudy Lombard Post Office Building”","Fri, 21 Jul 2023 13:50:05 -0400",https://www.cbo.gov/publication/59410,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 996,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_6.pdf
"H.R. 3728, a bill to designate the facility of the United States Postal Service located at 25 Dorchester Avenue, Room 1, in Boston, Massachusetts, as the “Caroline Chang Post Office”","Fri, 21 Jul 2023 13:50:00 -0400",https://www.cbo.gov/publication/59416,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 3728,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_0.pdf
"H.R. 3944, a bill to designate the facility of the United States Postal Service located at 120 West Church Street in Mount Vernon, Georgia, as the “Second Lieutenant Patrick Palmer Calhoun Post Office”","Fri, 21 Jul 2023 13:50:00 -0400",https://www.cbo.gov/publication/59417,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 3944,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills.pdf
"H.R. 1060, a bill to designate the facility of the United States Postal Service located at 1663 East Date Place in San Bernardino, California, as the “Dr. Margaret B. Hill Post Office Building”","Fri, 21 Jul 2023 13:40:09 -0400",https://www.cbo.gov/publication/59411,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 1060,https://www.cbo.gov//system/files/2023-07/O%26A_PostOfficeNamingBills_5.pdf
"H.R. 4470, Protecting and Securing Chemical Facilities from Terrorist Attacks Act of 2023","Fri, 21 Jul 2023 11:21:00 -0400",https://www.cbo.gov/publication/59389,"As reported by the House Committee on Homeland Security on July 19, 2023
",H.R. 4470,https://www.cbo.gov//system/files/2023-07/hr4470.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of July 24, 2023","Thu, 20 Jul 2023 16:50:00 -0400",https://www.cbo.gov/publication/59363,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-07/suspensions_week_of_July_24_2023_1.pdf
"H.R. 915, the Motor Carrier Safety Selection Standard Act","Thu, 20 Jul 2023 16:45:00 -0400",https://www.cbo.gov/publication/59399,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 915,https://www.cbo.gov//system/files/2023-07/hr915.pdf
"H.R. 2948, the CARS Act","Thu, 20 Jul 2023 16:45:00 -0400",https://www.cbo.gov/publication/59400,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 2948,https://www.cbo.gov//system/files/2023-07/hr2948.pdf
"H.R. 3395, the U.S. Supply Chain Security Review Act of 2023","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59404,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3395,https://www.cbo.gov//system/files/2023-07/hr3395.pdf
"H.R. 3365, the Supply Chain Improvement Act","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59396,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3365,https://www.cbo.gov//system/files/2023-07/hr3365.pdf
"H.R. 1500, the Intelligent Transportation Integration Act","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59397,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 1500,https://www.cbo.gov//system/files/2023-07/hr1500.pdf
"H.R. 1836, the Ocean Shipping Reform Implementation Act of 2023","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59398,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 1836,https://www.cbo.gov//system/files/2023-07/hr1836.pdf
"H.R. 3013, the LICENSE Act of 2023","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59401,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3013,https://www.cbo.gov//system/files/2023-07/hr3013.pdf
"H.R. 3318, a bill to amend title 23, United States Code, to establish an axle weight tolerance for certain commercial motor vehicles transporting dry bulk goods, and for other purposes","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59402,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3318,https://www.cbo.gov//system/files/2023-07/hr3318.pdf
"H.R. 3372, a bill to amend title 23, United States Code, to establish a safety data collection program for certain 6-axle vehicles, and for other purposes","Thu, 20 Jul 2023 16:44:00 -0400",https://www.cbo.gov/publication/59403,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3372,https://www.cbo.gov//system/files/2023-07/hr3372.pdf
"H.R. 3447, a bill to amend title 23, United States Code, to authorize a hydrogen powered vehicle to exceed certain weight limits on the Interstate Highway System, and for other purposes","Thu, 20 Jul 2023 16:43:00 -0400",https://www.cbo.gov/publication/59405,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3447,https://www.cbo.gov//system/files/2023-07/hr3447.pdf
"H.R. 3317, the Rolling Stock Protection Act","Thu, 20 Jul 2023 16:43:00 -0400",https://www.cbo.gov/publication/59394,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3317,https://www.cbo.gov//system/files/2023-07/hr3317.pdf
"H.R. 3316, a bill to amend titles 46 and 49, United States Code, to streamline the environmental review process for major projects, and for other purposes","Thu, 20 Jul 2023 16:43:00 -0400",https://www.cbo.gov/publication/59395,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3316,https://www.cbo.gov//system/files/2023-07/hr3316.pdf
"H.R. 2988, DOE and NASA Interagency Research Coordination Act","Thu, 20 Jul 2023 09:03:11 -0400",https://www.cbo.gov/publication/59393,"As ordered reported by the House Committee on Science, Space, and Technology on June 15, 2023
",H.R. 2988,https://www.cbo.gov//system/files/2023-07/hr2988.pdf
"H.R. 1505, No Stolen Trademarks Honored in America Act of 2023","Wed, 19 Jul 2023 16:06:00 -0400",https://www.cbo.gov/publication/59391,"As ordered reported by the House Committee on the Judiciary on May 24, 2023
",H.R. 1505,https://www.cbo.gov//system/files/2023-07/hr1505.pdf
"H.R. 2980, DOE and NSF Interagency Research Act","Wed, 19 Jul 2023 16:06:00 -0400",https://www.cbo.gov/publication/59392,"As ordered reported by the House Committee on Science, Space, and Technology on June 15, 2023
",H.R. 2980,https://www.cbo.gov//system/files/2023-07/hr2980.pdf
"H.R. 4435, Unauthorized Spending Accountability Act of 2023","Wed, 19 Jul 2023 10:36:00 -0400",https://www.cbo.gov/publication/59388,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 4435,https://www.cbo.gov//system/files/2023-07/hr4435._0.pdf
"H.R. 357, Ensuring Accountability in Agency Rulemaking Act","Tue, 18 Jul 2023 14:52:00 -0400",https://www.cbo.gov/publication/59387,"As ordered reported by the House Committee on the Judiciary on May 24, 2023
",H.R. 357,https://www.cbo.gov//system/files/2023-07/hr357.pdf
"S. 1858, Disaster Assistance Deadlines Alignment Act","Tue, 18 Jul 2023 12:52:00 -0400",https://www.cbo.gov/publication/59386,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1858,https://www.cbo.gov//system/files/2023-07/s1858.pdf
"S. 285, Improving Government Efficiency and Workforce Development Through Federal Executive Boards Act of 2023","Tue, 18 Jul 2023 12:51:00 -0400",https://www.cbo.gov/publication/59384,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 285,https://www.cbo.gov//system/files/2023-07/s0285.pdf
"H.R. 192, a bill to prohibit individuals who are not citizens of the United States from voting in elections in the District of Columbia and to repeal the Local Voting Rights Amendment Act of 2022","Tue, 18 Jul 2023 12:51:00 -0400",https://www.cbo.gov/publication/59385,"As ordered reported by the House Committee on Oversight and Accountability on July 12, 2023
",H.R. 192,https://www.cbo.gov//system/files/2023-07/hr0192.pdf
"S. 1862, DHS International Cyber Partner Act of 2023","Mon, 17 Jul 2023 16:43:02 -0400",https://www.cbo.gov/publication/59364,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1862,https://www.cbo.gov//system/files/2023-07/s1862.pdf
"S. 1510, GAO Inspector General Parity Act","Mon, 17 Jul 2023 15:03:00 -0400",https://www.cbo.gov/publication/59383,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1510,https://www.cbo.gov//system/files/2023-07/s1510.pdf
"S. 1868, Secure Adjacent Federal Property Act of 2023","Mon, 17 Jul 2023 15:02:00 -0400",https://www.cbo.gov/publication/59382,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1868,https://www.cbo.gov//system/files/2023-07/s1868.pdf
"Estimated Budgetary Effects of H.R. 3935, the Securing Growth and Robust Leadership in American Aviation Act","Mon, 17 Jul 2023 11:38:00 -0400",https://www.cbo.gov/publication/59372,"As posted on the website of the House Committee on Rules on July 6, 2023
",H.R. 3935,https://www.cbo.gov//system/files/2023-07/hr3935%20table.pdf
"H.R. 2799, Expanding Access to Capital Act of 2023","Mon, 17 Jul 2023 11:38:00 -0400",https://www.cbo.gov/publication/59374,"As ordered reported by the House Committee on Financial Services on April 26, 2023
",H.R. 2799,https://www.cbo.gov//system/files/2023-07/hr2799.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of July 17, 2023","Mon, 17 Jul 2023 10:20:00 -0400",https://www.cbo.gov/publication/59358,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-07/suspensions_July17_2023_0.pdf
"S. 1464, Enhancing DHS Drug Seizures Act","Fri, 14 Jul 2023 17:03:00 -0400",https://www.cbo.gov/publication/59370,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1464,https://www.cbo.gov//system/files/2023-07/s1464.pdf
"S. 1798, Offices of Countering Weapons of Mass Destruction and Health Security Act of 2023","Fri, 14 Jul 2023 13:58:28 -0400",https://www.cbo.gov/publication/59369,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1798,https://www.cbo.gov//system/files/2023-07/s1798.pdf
"S. 1835, National Cybersecurity Awareness Act","Wed, 12 Jul 2023 22:30:00 -0400",https://www.cbo.gov/publication/59357,"As ordered reported by the Senate Committee on Homeland Security and governmental Affairs on June 14, 2023
",S. 1835,https://www.cbo.gov//system/files/2023-07/s1835.pdf
"Estimated Direct Spending and Revenue Effects of H.R. 3561, the PATIENT Act of 2023","Tue, 11 Jul 2023 17:01:00 -0400",https://www.cbo.gov/publication/59361,"As Ordered Reported by the House Committee on Energy and Commerce on May 24, 2023
",H.R. 3561,https://www.cbo.gov//system/files/2023-07/hr3561.pdf
"S. 1325, Western Hemisphere Partnership Act of 2023","Tue, 11 Jul 2023 11:58:00 -0400",https://www.cbo.gov/publication/59327,"As ordered reported by the Senate Committee on Foreign Relations on May 4, 2023
",S. 1325,https://www.cbo.gov//system/files/2023-07/s1325.pdf
"H.R. 2670, the National Defense Authorization Act for Fiscal Year 2024","Mon, 10 Jul 2023 17:35:00 -0400",https://www.cbo.gov/publication/59356,"As reported by the House Committee on Armed Services on June 30, 2023
",H.R. 2670,https://www.cbo.gov//system/files/2023-07/hr2670_0.pdf
"H.R. 3399, Soo Locks Security and Economic Reporting Act of 2023","Fri, 07 Jul 2023 12:58:00 -0400",https://www.cbo.gov/publication/59355,"As ordered reported by the House Committee on Transportation and Infrastructure on May 23, 2023
",H.R. 3399,https://www.cbo.gov//system/files/2023-07/hr3399.pdf
"S. 79, Interagency Patent Coordination and Improvement Act of 2023","Thu, 06 Jul 2023 14:42:00 -0400",https://www.cbo.gov/publication/59353,"As reported by the Senate Committee on the Judiciary on March 1, 2023
",S. 79,https://www.cbo.gov//system/files/2023-07/s79.pdf
"Legislation considered under suspension of the Rules of the House of Representatives during the week of July 10, 2023","Thu, 06 Jul 2023 12:21:00 -0400",https://www.cbo.gov/publication/59278,"The Majority Leader of the House of Representatives announces bills that will be considered under suspension of the rules in that chamber. CBO estimates the effects of those bills on direct spending and revenues.
",,https://www.cbo.gov//system/files/2023-07/suspensions_week_of_July10_2023.pdf
"H.R. 3937, Small Business Jobs Act","Fri, 30 Jun 2023 15:34:00 -0400",https://www.cbo.gov/publication/59352,"As ordered reported by the House Committee on Ways and Means on
June 13, 2023
",H.R. 3937,https://www.cbo.gov//system/files/2023-06/hr3937.pdf
"S. 1871, Intergovernmental Critical Minerals Task Force Act","Fri, 30 Jun 2023 15:33:00 -0400",https://www.cbo.gov/publication/59336,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on June 14, 2023
",S. 1871,https://www.cbo.gov//system/files/2023-06/s1871.pdf
"S. 1387, Project Safe Neighborhoods Reauthorization Act of 2023","Fri, 30 Jun 2023 14:53:00 -0400",https://www.cbo.gov/publication/59348,"As reported by the Senate Committee on the Judiciary on June 8, 2023
",S. 1387,https://www.cbo.gov//system/files/2023-06/s1387.pdf
"H.R. 3511, Service-Disabled Veteran Opportunities in Small Business Act","Fri, 30 Jun 2023 14:53:00 -0400",https://www.cbo.gov/publication/59351,"As ordered reported by the House Committee on Small Business on
May 23, 2023
",H.R. 3511,https://www.cbo.gov//system/files/2023-06/hr3511.pdf
"H.R. 3936, Tax Cuts for Working Families Act","Fri, 30 Jun 2023 14:52:00 -0400",https://www.cbo.gov/publication/59343,"As ordered reported by the House Committee on Ways and Means on
June 13, 2023
",H.R. 3936,https://www.cbo.gov//system/files/2023-06/hr3936.pdf
"S. 440, Oregon Recreation Enhancement Act","Fri, 30 Jun 2023 14:52:00 -0400",https://www.cbo.gov/publication/59347,"As ordered reported by the Senate Committee on Energy and Natural Resources on May 17, 2023
",S. 440,https://www.cbo.gov//system/files/2023-06/s440.pdf
"H.R. 1697, Promoting Precision Agriculture Act of 2023","Fri, 30 Jun 2023 14:51:00 -0400",https://www.cbo.gov/publication/59342,"As ordered reported by the House Committee on Agriculture on
May 11, 2023
",H.R. 1697,https://www.cbo.gov//system/files/2023-06/hr1697.pdf
"H.R. 1586, Forest Protection and Wildland Firefighter Safety Act of 2023","Thu, 29 Jun 2023 15:10:00 -0400",https://www.cbo.gov/publication/59339,"As ordered reported by the House Committee on Natural Resources on May 17, 2023
",H.R. 1586,https://www.cbo.gov//system/files/2023-06/hr1586.pdf
"H.R. 3277, Energy Emergency Leadership Act","Thu, 29 Jun 2023 15:09:00 -0400",https://www.cbo.gov/publication/59337,"As ordered reported by the House Committee on Energy and Commerce on May 24, 2023
",H.R. 3277,https://www.cbo.gov//system/files/2023-06/hr3277.pdf
"H.R. 1480, Beagle Brigade Act of 2023","Thu, 29 Jun 2023 15:09:00 -0400",https://www.cbo.gov/publication/59338,"As ordered reported by the House Committee on Agriculture on
May 11, 2023
",H.R. 1480,https://www.cbo.gov//system/files/2023-06/hr1480.pdf
"H.R. 4039, No Dollars to Uyghur Forced Labor Act","Thu, 29 Jun 2023 10:53:00 -0400",https://www.cbo.gov/publication/59291,"As ordered reported by the House Committee on Foreign Affairs on June 21, 2023
",H.R. 4039,https://www.cbo.gov//system/files/2023-06/hr4039.pdf
"S. 1416, NWR Modernization Act of 2023","Wed, 28 Jun 2023 17:09:00 -0400",https://www.cbo.gov/publication/59335,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 10, 2023
",S. 1416,https://www.cbo.gov//system/files/2023-06/s1416.pdf
"S. 1284, TORNADO Act","Wed, 28 Jun 2023 15:33:00 -0400",https://www.cbo.gov/publication/59330,"As ordered reported by the Senate Committee on Commerce, Science, and Transportation on May 10, 2023
",S. 1284,https://www.cbo.gov//system/files/2023-06/s1284.pdf
"H.R. 1501, UAS Act","Wed, 28 Jun 2023 14:54:00 -0400",https://www.cbo.gov/publication/59332,"As ordered reported by the House Committee on Homeland Security on May 17, 2023
",H.R. 1501,https://www.cbo.gov//system/files/2023-06/hr1501.pdf
"Direct Spending and Revenue Effects of H.R. 2670, the National Defense Authorization Act for Fiscal Year 2024","Wed, 28 Jun 2023 13:34:00 -0400",https://www.cbo.gov/publication/59329,"Letter to the Honorable Mike Rogers
",H.R. 2670,https://www.cbo.gov//system/files/2023-06/hr2670_DSLetter.pdf
"H.R. 4132, Falun Gong Protection Act","Wed, 28 Jun 2023 11:04:00 -0400",https://www.cbo.gov/publication/59290,"As ordered reported by the House Committee on Foreign Affairs on June 21, 2023
",H.R. 4132,https://www.cbo.gov//system/files/2023-06/hr4132_0.pdf
"S. 593, Cerro de la Olla Wilderness Establishment Act","Tue, 27 Jun 2023 16:01:00 -0400",https://www.cbo.gov/publication/59328,"As ordered reported by the Senate Committee on Energy and Natural Resources on May 17, 2023
",S. 593,https://www.cbo.gov//system/files/2023-06/s593.pdf
"S. 736, Chiricahua National Park Act","Tue, 27 Jun 2023 15:59:00 -0400",https://www.cbo.gov/publication/59326,"As ordered reported by the Senate Committee on Energy and Natural Resources on May 17, 2023
",S. 736,https://www.cbo.gov//system/files/2023-06/s736.pdf
"H.R. 3033, Solidify Iran Sanctions Act of 2023","Tue, 27 Jun 2023 14:40:00 -0400",https://www.cbo.gov/publication/59293,"As ordered reported by the House Committee on Foreign Affairs on June 21, 2023
",H.R. 3033,https://www.cbo.gov//system/files/2023-06/hr3033.pdf
"H.R. 3578, a bill to make technical amendments to update statutory references to provisions reclassified to title 34, United States Code, and to correct related technical errors","Tue, 27 Jun 2023 14:03:00 -0400",https://www.cbo.gov/publication/59325,"As ordered reported by the House Committee on the Judiciary on
May 24, 2023
",H.R. 3578,https://www.cbo.gov//system/files/2023-06/HJUD_combined_cost_estimate.pdf
"H.R. 3571, a bill to make technical amendments to update statutory references to certain provisions classified to title 2, United States Code, title 50, United States Code, and title 52, United States Code, and to correct related technical errors","Tue, 27 Jun 2023 14:01:00 -0400",https://www.cbo.gov/publication/59324,"As ordered reported by the House Committee on the Judiciary on
May 24, 2023
",H.R. 3571,https://www.cbo.gov//system/files/2023-06/HJUD_combined_cost_estimate_1.pdf
"H.R. 3506, a bill to make technical amendments to update statutory references to certain provisions classified to title 7, title 20, and title 43, United States Code, and to correct related technical errors","Tue, 27 Jun 2023 14:00:00 -0400",https://www.cbo.gov/publication/59323,"As ordered reported by the House Committee on the Judiciary on
May 24, 2023
",H.R. 3506,https://www.cbo.gov//system/files/2023-06/HJUD_combined_cost_estimate_0.pdf
"H.R. 3496, a bill to make technical amendments to update statutory references to certain provisions which were formerly classified to chapters 14 and 19 of title 25, United States Code, and to correct related technical errors","Tue, 27 Jun 2023 13:58:00 -0400",https://www.cbo.gov/publication/59322,"As ordered reported by the House Committee on the Judiciary on
May 24, 2023
",H.R. 3496,https://www.cbo.gov//system/files/2023-06/HJUD_combined_cost_estimate_2.pdf
"S. 1137, DHS Suicide Prevention and Resiliency for Law Enforcement Act","Tue, 27 Jun 2023 13:56:00 -0400",https://www.cbo.gov/publication/59321,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs on May 17, 2023
",S. 1137,https://www.cbo.gov//system/files/2023-06/s1137.pdf
"S. 1194, Recycling and Composting Accountability Act","Tue, 27 Jun 2023 13:54:00 -0400",https://www.cbo.gov/publication/59320,"As reported by the Senate Committee on Environment and Public Works on June 22, 2023
",S. 1194,https://www.cbo.gov//system/files/2023-06/s1194.pdf
"S. 1530, COPS on the Beat Grant Program Parity Act of 2023","Tue, 27 Jun 2023 13:52:00 -0400",https://www.cbo.gov/publication/59319,"As reported by the Senate Committee on the Judiciary on June 8, 2023
",S. 1530,https://www.cbo.gov//system/files/2023-06/s1530.pdf
"H.R 2741, Coast Guard Authorization Act of 2023","Mon, 26 Jun 2023 17:10:00 -0400",https://www.cbo.gov/publication/59318,"As ordered reported by the House Committee on Transportation and Infrastructure on April 26, 2023
",H.R. 2741,https://www.cbo.gov//system/files/2023-06/hr2741.pdf
"S. 1865, Transparent Automated Governance Act","Mon, 26 Jun 2023 16:54:00 -0400",https://www.cbo.gov/publication/59303,"As ordered reported by the Senate Committee on Homeland Security and Governmental Affairs
on June 14, 2023
",S. 1865,https://www.cbo.gov//system/files/2023-06/s1865.pdf
"H.R. 1150, John Lewis Civil Rights Fellowship Act of 2023","Mon, 26 Jun 2023 16:09:00 -0400",https://www.cbo.gov/publication/59289,"As ordered reported by the House Committee on Foreign Affairs on June 21, 2023
",H.R. 1150,https://www.cbo.gov//system/files/2023-06/hr1150.pdf
"H.R. 3801, the Employer Reporting Improvement Act","Mon, 26 Jun 2023 14:21:00 -0400",https://www.cbo.gov/publication/59317,"As ordered reported by the House Committee on Ways and Means on
June 7, 2023
",H.R. 3801,https://www.cbo.gov//system/files/2023-06/WM_June7_Markup_7.pdf
